demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,1238,5838,72.5,0,0,1,1,2,119,-1,375,29,1,32275,1,7658,
0,1294,5777,127.5,0,0,1,1,2,105,-1,306,51,1,29476,1,7510,
0,4531,3181,132.5,0,0,1,1,2,123,-1,357,53,1,29682,1,8411,
0,358,1934,92.5,0,0,1,1,2,156,-1,488,37,1,29229,1,7597,
0,1888,2113,102.5,0,0,1,1,2,101,-1,311,41,1,29171,1,7502,
0,5695,1346,100,0,0,1,1,2,88,-1,490,40,1,29866,1,7360,
0,3323,2759,95,0,0,1,1,2,114,-1,314,38,1,29547,1,8438,
0,1622,3423,95,0,0,1,1,2,108,-1,330,38,1,29200,1,7655,
0,3265,2667,80,0,0,1,1,2,112,-1,222,32,1,30121,1,8099,
0,5081,2418,67.5,0,0,1,1,2,135,-1,383,27,1,29449,1,8473,
0,283,4805,80,0,0,1,1,2,200,-1,411,32,1,29580,1,8634,
0,1778,2831,142.5,0,0,1,1,2,103,-1,338,57,1,29918,1,7509,
0,4252,5317,72.5,0,0,1,1,2,118,-1,367,29,1,29413,1,8888,
0,3746,578,117.5,0,0,1,1,2,112,-1,311,47,1,29771,1,7478,
0,5525,4985,100,0,0,1,1,2,128,-1,279,40,1,29171,1,8290,
0,416,1171,112.5,0,0,1,1,2,84,-1,393,45,1,29451,1,7892,
0,5114,4947,150,0,0,1,1,2,71,-1,441,60,1,29992,1,7648,
0,4352,5472,97.5,0,0,1,1,2,87,-1,497,39,1,29251,1,7605,
0,882,592,72.5,0,0,1,1,2,174,-1,510,29,1,29241,1,7909,
0,1586,929,107.5,0,0,1,1,2,130,-1,576,43,1,29150,1,7509,
0,2290,5261,140,0,0,1,1,2,119,-1,534,56,1,29548,1,8018,
0,4041,4265,120,0,0,1,1,2,62,-1,369,48,1,29546,1,8222,
0,3037,1658,82.5,0,0,1,1,2,166,-1,183,33,1,29485,1,8154,
0,932,2118,87.5,0,0,1,1,2,142,-1,184,35,1,29139,1,8099,
0,4076,1215,92.5,0,0,1,1,2,58,-1,403,37,1,29540,1,7874,
0,1275,3948,100,0,0,1,1,2,164,-1,320,40,1,29559,1,7489,
0,2721,3405,72.5,0,0,1,1,2,115,-1,171,29,1,29098,1,7667,
0,780,973,137.5,0,0,1,1,2,141,-1,520,55,1,29761,1,7819,
0,2722,4878,77.5,0,0,1,1,2,136,-1,312,31,1,29675,1,7926,
