demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,6191,5344,115,0,0,1,1,2,112,-1,440,46,1,49971,1,12390,
0,4536,2514,110,0,0,1,1,2,151,-1,350,44,1,48280,1,12146,
0,4509,913,115,0,0,1,1,2,89,-1,257,46,1,46190,1,12280,
0,675,4273,87.5,0,0,1,1,2,114,-1,458,35,1,46449,1,12857,
0,2643,6208,112.5,0,0,1,1,2,125,-1,193,45,1,46595,1,12628,
0,6453,1294,140,0,0,1,1,2,66,-1,423,56,1,48338,1,12406,
0,7312,5212,97.5,0,0,1,1,2,120,-1,349,39,1,46396,1,12715,
0,5850,6042,95,0,0,1,1,2,183,-1,325,38,1,46942,1,13621,
0,5310,4484,115,0,0,1,1,2,169,-1,667,46,1,47678,1,12119,
0,4923,5750,95,0,0,1,1,2,155,-1,377,38,1,47050,1,12401,
0,3703,5233,87.5,0,0,1,1,2,163,-1,558,35,1,46495,1,12678,
0,7858,1181,82.5,0,0,1,1,2,216,-1,309,33,1,46071,1,13150,
0,7580,5696,80,0,0,1,1,2,90,-1,487,32,1,46193,1,12400,
0,3139,520,107.5,0,0,1,1,2,72,-1,307,43,1,46254,1,12460,
0,4139,5682,62.5,0,0,1,1,2,178,-1,359,25,1,45706,1,12167,
0,2216,5218,87.5,0,0,1,1,2,114,-1,280,35,1,47067,1,12754,
0,5729,6752,85,0,0,1,1,2,126,-1,565,34,1,46781,1,12698,
0,4084,6590,107.5,0,0,1,1,2,100,-1,385,43,1,45959,1,12637,
0,4017,1111,77.5,0,0,1,1,2,111,-1,229,31,1,46389,1,12133,
0,7215,6661,90,0,0,1,1,2,148,-1,473,36,1,46460,1,13654,
0,7320,5668,87.5,0,0,1,1,2,130,-1,371,35,1,45924,1,12365,
0,4307,6632,107.5,0,0,1,1,2,115,-1,458,43,1,46275,1,12872,
0,7232,6509,140,0,0,1,1,2,76,-1,228,56,1,46676,1,13620,
0,1026,894,107.5,0,0,1,1,2,93,-1,476,43,1,46161,1,12515,
0,2994,5949,90,0,0,1,1,2,105,-1,225,36,1,46118,1,13052,
0,6645,6697,77.5,0,0,1,1,2,108,-1,280,31,1,46167,1,14026,
0,3183,2855,62.5,0,0,1,1,2,156,-1,530,25,1,45865,1,13161,
0,7879,7115,105,0,0,1,1,2,162,-1,522,42,1,48640,1,12589,
0,552,7370,130,0,0,1,1,2,93,-1,186,52,1,46445,1,12200,
