demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,415,1996,125,0,0,1,1,2,122,-1,498,50,1,4974,1,1072,
0,1815,481,162.5,0,0,1,1,2,118,-1,230,65,1,4422,1,955,
0,1387,572,117.5,0,0,1,1,2,81,-1,565,47,1,4269,1,901,
0,1703,166,165,0,0,1,1,2,94,-1,399,66,1,4246,1,923,
0,1381,1202,147.5,0,0,1,1,2,45,-1,107,59,1,4228,1,865,
0,1030,1273,157.5,0,0,1,1,2,99,-1,295,63,1,4187,1,886,
0,907,560,147.5,0,0,1,1,2,70,-1,406,59,1,4120,1,916,
0,332,304,147.5,0,0,1,1,2,118,-1,393,59,1,4146,1,899,
0,419,457,150,0,0,1,1,2,70,-1,260,60,1,4086,1,840,
0,861,155,135,0,0,1,1,2,148,-1,274,54,1,4110,1,1036,
0,1782,940,130,0,0,1,1,2,147,-1,540,52,1,4142,1,953,
0,321,1089,107.5,0,0,1,1,2,208,-1,278,43,1,4071,1,890,
0,1380,260,165,0,0,1,1,2,60,-1,80,66,1,4036,1,901,
0,1376,148,150,0,0,1,1,2,77,-1,274,60,1,4013,1,860,
0,256,1191,185,0,0,1,1,2,82,-1,485,74,1,4128,1,894,
0,629,1643,115,0,0,1,1,2,176,-1,249,46,1,4001,1,909,
0,115,685,77.5,0,0,1,1,2,139,-1,377,31,1,4018,1,861,
0,161,1122,130,0,0,1,1,2,80,-1,545,52,1,4088,1,968,
0,324,347,142.5,0,0,1,1,2,127,-1,355,57,1,4094,1,973,
0,1520,1584,112.5,0,0,1,1,2,118,-1,282,45,1,4078,1,1028,
0,1259,1852,160,0,0,1,1,2,79,-1,395,64,1,4169,1,939,
0,1888,30,125,0,0,1,1,2,142,-1,286,50,1,4241,1,966,
0,662,1102,117.5,0,0,1,1,2,131,-1,224,47,1,4159,1,952,
0,1098,320,157.5,0,0,1,1,2,129,-1,236,63,1,4188,1,1041,
0,144,1419,132.5,0,0,1,1,2,152,-1,223,53,1,4242,1,903,
0,1410,1524,197.5,0,0,1,1,2,89,-1,486,79,1,4163,1,1011,
