demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,5339,8901,262.5,0,0,1,1,2,167,-1,498,105,1,15250,1,6576,
0,1169,6030,305,0,0,1,1,2,66,-1,195,122,1,14955,1,6664,
0,4668,1004,235,0,0,1,1,2,174,-1,353,94,1,14799,1,6184,
0,5670,397,252.5,0,0,1,1,2,155,-1,530,101,1,14104,1,6214,
0,1502,9074,265,0,0,1,1,2,102,-1,179,106,1,14011,1,6336,
0,3842,178,277.5,0,0,1,1,2,106,-1,269,111,1,14335,1,6285,
0,5904,218,300,0,0,1,1,2,137,-1,422,120,1,14178,1,6319,
0,4164,4603,285,0,0,1,1,2,167,-1,604,114,1,14252,1,6225,
0,9497,7688,182.5,0,0,1,1,2,161,-1,420,73,1,14088,1,6184,
0,891,4390,215,0,0,1,1,2,125,-1,647,86,1,14012,1,6128,
0,5698,1080,265,0,0,1,1,2,150,-1,317,106,1,14116,1,6243,
0,494,5165,222.5,0,0,1,1,2,211,-1,540,89,1,14283,1,6333,
0,3724,8696,272.5,0,0,1,1,2,93,-1,227,109,1,14172,1,6574,
0,9600,3781,250,0,0,1,1,2,173,-1,372,100,1,14207,1,6222,
0,9044,1291,160,0,0,1,1,2,240,-1,296,64,1,14100,1,6581,
0,9034,213,325,0,0,1,1,2,159,-1,446,130,1,14365,1,6409,
0,3674,3702,382.5,0,0,1,1,2,116,-1,594,153,1,14266,1,6262,
0,451,9071,310,0,0,1,1,2,154,-1,509,124,1,14091,1,6323,
0,4770,5769,240,0,0,1,1,2,91,-1,207,96,1,14467,1,6130,
0,4015,4964,275,0,0,1,1,2,154,-1,176,110,1,14177,1,6709,
0,5947,9919,295,0,0,1,1,2,141,-1,374,118,1,14116,1,6182,
0,1535,112,275,0,0,1,1,2,180,-1,494,110,1,13943,1,6180,
0,4152,1765,200,0,0,1,1,2,152,-1,527,80,1,14264,1,6728,
0,5422,9850,242.5,0,0,1,1,2,112,-1,596,97,1,14156,1,6160,
0,9197,2268,222.5,0,0,1,1,2,126,-1,341,89,1,14156,1,6309,
0,1367,2921,287.5,0,0,1,1,2,130,-1,292,115,1,14183,1,6248,
0,7316,967,222.5,0,0,1,1,2,221,-1,498,89,1,14114,1,6262,
