demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,912,215,80,0,0,1,1,2,59,-1,429,32,1,2128,1,572,
0,504,490,67.5,0,0,1,1,2,114,-1,329,27,1,1730,1,524,
0,736,512,77.5,0,0,1,1,2,153,-1,209,31,1,1830,1,546,
0,646,992,95,0,0,1,1,2,118,-1,156,38,1,1875,1,589,
0,441,689,82.5,0,0,1,1,2,108,-1,408,33,1,1749,1,520,
0,987,424,62.5,0,0,1,1,2,126,-1,76,25,1,1748,1,527,
0,567,687,100,0,0,1,1,2,139,-1,285,40,1,1806,1,563,
0,108,524,77.5,0,0,1,1,2,198,-1,495,31,1,1776,1,518,
0,514,437,72.5,0,0,1,1,2,119,-1,193,29,1,1740,1,612,
0,713,505,95,0,0,1,1,2,127,-1,341,38,1,1726,1,523,
0,357,281,100,0,0,1,1,2,90,-1,149,40,1,1705,1,519,
0,858,446,112.5,0,0,1,1,2,28,-1,71,45,1,1753,1,529,
0,738,714,120,0,0,1,1,2,94,-1,577,48,1,1714,1,657,
0,579,935,110,0,0,1,1,2,97,-1,364,44,1,1658,1,559,
0,624,158,70,0,0,1,1,2,172,-1,377,28,1,1652,1,634,
0,796,113,85,0,0,1,1,2,88,-1,341,34,1,1687,1,517,
0,200,708,60,0,0,1,1,2,149,-1,221,24,1,1624,1,497,
0,252,855,115,0,0,1,1,2,76,-1,333,46,1,1639,1,501,
0,737,119,117.5,0,0,1,1,2,91,-1,376,47,1,1702,1,520,
0,624,354,120,0,0,1,1,2,88,-1,197,48,1,1718,1,570,
0,83,158,77.5,0,0,1,1,2,92,-1,376,31,1,1679,1,519,
