demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,4947,4564,135,0,0,1,1,2,149,-1,414,54,1,15180,1,6108,
0,1807,5024,162.5,0,0,1,1,2,118,-1,175,65,1,14409,1,5827,
0,3604,956,150,0,0,1,1,2,113,-1,279,60,1,13419,1,5524,
0,882,1486,182.5,0,0,1,1,2,89,-1,534,73,1,14116,1,5714,
0,2864,1588,170,0,0,1,1,2,110,-1,328,68,1,13800,1,5616,
0,5645,5880,142.5,0,0,1,1,2,177,-1,500,57,1,13506,1,5487,
0,431,4274,180,0,0,1,1,2,95,-1,607,72,1,13685,1,5499,
0,4444,622,157.5,0,0,1,1,2,135,-1,183,63,1,14041,1,5448,
0,4175,3596,147.5,0,0,1,1,2,97,-1,435,59,1,13818,1,6046,
0,5626,4004,147.5,0,0,1,1,2,111,-1,337,59,1,13778,1,5611,
0,3801,2706,145,0,0,1,1,2,109,-1,277,58,1,13528,1,5517,
0,556,5896,160,0,0,1,1,2,68,-1,210,64,1,13429,1,5647,
0,1191,496,152.5,0,0,1,1,2,175,-1,577,61,1,13695,1,5368,
0,3417,138,157.5,0,0,1,1,2,111,-1,412,63,1,13389,1,6118,
0,5413,5576,167.5,0,0,1,1,2,86,-1,277,67,1,13360,1,5380,
0,5514,3369,140,0,0,1,1,2,154,-1,423,56,1,13482,1,5748,
0,532,748,100,0,0,1,1,2,162,-1,248,40,1,14078,1,6634,
0,4855,3748,195,0,0,1,1,2,67,-1,447,78,1,14927,1,5716,
0,2689,933,175,0,0,1,1,2,62,-1,358,70,1,13813,1,5478,
0,4837,2334,127.5,0,0,1,1,2,159,-1,434,51,1,13783,1,5560,
0,814,5268,162.5,0,0,1,1,2,84,-1,456,65,1,13561,1,5556,
0,961,5610,145,0,0,1,1,2,138,-1,330,58,1,13714,1,5486,
0,242,5488,130,0,0,1,1,2,165,-1,543,52,1,13568,1,5892,
0,3207,5868,137.5,0,0,1,1,2,112,-1,627,55,1,13517,1,5498,
0,3493,1360,205,0,0,1,1,2,105,-1,384,82,1,13916,1,5524,
0,2926,4401,170,0,0,1,1,2,150,-1,847,68,1,13271,1,6219,
0,1257,2450,157.5,0,0,1,1,2,109,-1,288,63,1,13665,1,5593,
0,2727,2800,115,0,0,1,1,2,118,-1,325,46,1,13646,1,6389,
