demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,0,456,230,0,0,1,1,2,148,-1,397,92,1,1088,1,311,
0,839,813,197.5,0,0,1,1,2,124,-1,279,79,1,975,1,262,
0,667,820,215,0,0,1,1,2,189,-1,250,86,1,938,1,278,
0,658,799,357.5,0,0,1,1,2,117,-1,359,143,1,950,1,261,
0,560,687,310,0,0,1,1,2,135,-1,351,124,1,962,1,274,
0,526,106,310,0,0,1,1,2,111,-1,329,124,1,998,1,286,
0,433,478,312.5,0,0,1,1,2,110,-1,145,125,1,956,1,254,
0,530,88,260,0,0,1,1,2,116,-1,288,104,1,980,1,297,
0,712,80,200,0,0,1,1,2,63,-1,172,80,1,994,1,283,
0,921,988,290,0,0,1,1,2,105,-1,251,116,1,965,1,319,
0,396,193,202.5,0,0,1,1,2,138,-1,352,81,1,985,1,270,
0,303,317,317.5,0,0,1,1,2,42,-1,218,127,1,976,1,279,
0,125,690,230,0,0,1,1,2,152,-1,493,92,1,971,1,283,
0,468,793,287.5,0,0,1,1,2,136,-1,461,115,1,989,1,289,
0,510,126,302.5,0,0,1,1,2,91,-1,215,121,1,985,1,254,
0,944,422,352.5,0,0,1,1,2,169,-1,333,141,1,976,1,303,
0,166,471,395,0,0,1,1,2,129,-1,573,158,1,986,1,288,
0,529,131,377.5,0,0,1,1,2,96,-1,274,151,1,984,1,289,
0,319,314,320,0,0,1,1,2,111,-1,380,128,1,1000,1,291,
0,962,485,295,0,0,1,1,2,113,-1,252,118,1,984,1,285,
0,720,492,377.5,0,0,1,1,2,176,-1,391,151,1,996,1,300,
0,924,327,232.5,0,0,1,1,2,183,-1,580,93,1,978,1,268,
0,15,197,252.5,0,0,1,1,2,170,-1,418,101,1,973,1,274,
0,667,412,270,0,0,1,1,2,147,-1,219,108,1,984,1,284,
0,390,322,267.5,0,0,1,1,2,122,-1,307,107,1,974,1,290,
