demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,3055,5811,82.5,0,0,1,1,2,157,-1,591,33,1,60876,1,15307,
0,4669,8861,92.5,0,0,1,1,2,104,-1,565,37,1,55773,1,15282,
0,626,7889,80,0,0,1,1,2,184,-1,648,32,1,56206,1,15276,
0,9678,8909,115,0,0,1,1,2,102,-1,263,46,1,57046,1,14798,
0,9042,5251,95,0,0,1,1,2,146,-1,543,38,1,56495,1,14802,
0,8514,7680,105,0,0,1,1,2,79,-1,387,42,1,56872,1,16615,
0,9489,6173,92.5,0,0,1,1,2,91,-1,341,37,1,56819,1,15451,
0,7508,8549,87.5,0,0,1,1,2,131,-1,378,35,1,57161,1,15216,
0,6715,5273,95,0,0,1,1,2,126,-1,289,38,1,56799,1,14931,
0,7334,2498,102.5,0,0,1,1,2,147,-1,299,41,1,58025,1,14961,
0,1550,1726,85,0,0,1,1,2,128,-1,423,34,1,58922,1,17910,
0,387,1108,80,0,0,1,1,2,134,-1,333,32,1,57003,1,14799,
0,407,2731,100,0,0,1,1,2,131,-1,331,40,1,58063,1,16566,
0,1668,7285,92.5,0,0,1,1,2,118,-1,510,37,1,56931,1,16413,
0,6765,4399,97.5,0,0,1,1,2,190,-1,258,39,1,57470,1,15346,
0,3661,9820,147.5,0,0,1,1,2,132,-1,555,59,1,58461,1,14783,
0,210,8330,120,0,0,1,1,2,85,-1,514,48,1,56397,1,15131,
0,5033,836,92.5,0,0,1,1,2,152,-1,517,37,1,56473,1,14806,
0,2572,1064,87.5,0,0,1,1,2,140,-1,655,35,1,56761,1,14769,
0,9745,1614,110,0,0,1,1,2,74,-1,219,44,1,56387,1,15391,
0,6315,4612,75,0,0,1,1,2,161,-1,717,30,1,57354,1,15608,
0,5647,2157,110,0,0,1,1,2,152,-1,307,44,1,58568,1,15158,
0,7137,3155,87.5,0,0,1,1,2,65,-1,442,35,1,57180,1,16333,
0,706,204,82.5,0,0,1,1,2,124,-1,434,33,1,57524,1,14830,
0,8428,4392,110,0,0,1,1,2,133,-1,754,44,1,56482,1,15236,
0,2702,9978,95,0,0,1,1,2,110,-1,539,38,1,58561,1,14911,
0,6118,9441,97.5,0,0,1,1,2,115,-1,449,39,1,57741,1,15716,
0,7439,2877,90,0,0,1,1,2,136,-1,309,36,1,58097,1,15167,
0,2172,5459,117.5,0,0,1,1,2,55,-1,236,47,1,57130,1,14766,
0,162,5289,105,0,0,1,1,2,90,-1,246,42,1,57890,1,14889,
