demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,1964,821,135,0,0,1,1,2,102,-1,455,54,1,11508,1,2959,
0,1490,1706,92.5,0,0,1,1,2,171,-1,190,37,1,10818,1,2456,
0,3810,883,120,0,0,1,1,2,142,-1,456,48,1,10432,1,2362,
0,836,3805,150,0,0,1,1,2,116,-1,430,60,1,10379,1,2533,
0,2464,2816,127.5,0,0,1,1,2,118,-1,307,51,1,10450,1,2524,
0,1040,3790,152.5,0,0,1,1,2,144,-1,465,61,1,10343,1,2432,
0,2633,1095,170,0,0,1,1,2,64,-1,435,68,1,10460,1,2336,
0,1728,2270,172.5,0,0,1,1,2,106,-1,402,69,1,10066,1,2310,
0,69,1307,112.5,0,0,1,1,2,106,-1,328,45,1,9921,1,2444,
0,1023,2983,192.5,0,0,1,1,2,87,-1,370,77,1,9980,1,2427,
0,1952,1801,110,0,0,1,1,2,102,-1,379,44,1,10063,1,2543,
0,2303,2408,125,0,0,1,1,2,151,-1,332,50,1,10664,1,2734,
0,2264,2808,160,0,0,1,1,2,27,-1,92,64,1,10404,1,2374,
0,540,2467,162.5,0,0,1,1,2,128,-1,290,65,1,10391,1,2354,
0,1311,2856,92.5,0,0,1,1,2,163,-1,495,37,1,10304,1,2458,
0,563,3803,175,0,0,1,1,2,70,-1,366,70,1,10404,1,2357,
0,36,1751,152.5,0,0,1,1,2,96,-1,164,61,1,10069,1,2440,
0,3608,2852,172.5,0,0,1,1,2,94,-1,312,69,1,10053,1,2546,
0,567,648,165,0,0,1,1,2,161,-1,386,66,1,10274,1,2455,
0,2643,3553,135,0,0,1,1,2,104,-1,432,54,1,10194,1,2283,
0,2096,3831,190,0,0,1,1,2,120,-1,517,76,1,10385,1,2354,
0,1227,3824,155,0,0,1,1,2,113,-1,220,62,1,10905,1,2421,
0,2453,1297,90,0,0,1,1,2,157,-1,431,36,1,10195,1,2496,
0,632,3436,172.5,0,0,1,1,2,49,-1,109,69,1,10108,1,2615,
0,1629,2936,130,0,0,1,1,2,96,-1,389,52,1,10007,1,2590,
0,1744,3089,160,0,0,1,1,2,104,-1,592,64,1,9938,1,2247,
