demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,555,3618,107.5,0,0,1,1,2,95,-1,284,43,1,18144,1,4112,
0,3110,2261,92.5,0,0,1,1,2,170,-1,364,37,1,16302,1,4384,
0,2458,792,100,0,0,1,1,2,93,-1,422,40,1,15874,1,3982,
0,1129,3931,115,0,0,1,1,2,76,-1,195,46,1,16181,1,4351,
0,2004,3494,92.5,0,0,1,1,2,63,-1,376,37,1,17019,1,4428,
0,1096,785,87.5,0,0,1,1,2,160,-1,213,35,1,16998,1,4408,
0,3311,749,70,0,0,1,1,2,234,-1,370,28,1,16270,1,4067,
0,99,2805,42.5,0,0,1,1,2,103,-1,516,17,1,16168,1,3884,
0,1537,2670,107.5,0,0,1,1,2,81,-1,262,43,1,16286,1,4095,
0,833,2267,90,0,0,1,1,2,125,-1,486,36,1,16630,1,4051,
0,2126,1199,90,0,0,1,1,2,139,-1,240,36,1,16233,1,3964,
0,170,3798,90,0,0,1,1,2,131,-1,437,36,1,15932,1,4054,
0,2031,3395,77.5,0,0,1,1,2,31,-1,63,31,1,15909,1,3990,
0,1087,2012,70,0,0,1,1,2,150,-1,430,28,1,16245,1,4009,
0,80,1994,100,0,0,1,1,2,62,-1,336,40,1,16208,1,4007,
0,1982,3190,122.5,0,0,1,1,2,131,-1,210,49,1,16697,1,3838,
0,255,792,92.5,0,0,1,1,2,139,-1,483,37,1,16004,1,3923,
0,334,1736,107.5,0,0,1,1,2,120,-1,300,43,1,16158,1,4219,
0,723,2339,80,0,0,1,1,2,116,-1,442,32,1,15895,1,4146,
0,1230,2172,95,0,0,1,1,2,118,-1,405,38,1,15930,1,4150,
0,2921,3575,95,0,0,1,1,2,82,-1,259,38,1,16379,1,4202,
0,1164,1588,65,0,0,1,1,2,244,-1,511,26,1,16036,1,4526,
0,1077,1997,122.5,0,0,1,1,2,113,-1,502,49,1,16661,1,4418,
0,3855,3203,120,0,0,1,1,2,92,-1,293,48,1,16192,1,3867,
0,3548,25,87.5,0,0,1,1,2,22,-1,57,35,1,16574,1,3852,
0,3353,1579,72.5,0,0,1,1,2,170,-1,385,29,1,16223,1,4127,
0,3772,440,122.5,0,0,1,1,2,85,-1,418,49,1,16120,1,3971,
