demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,1389,2755,297.5,0,0,1,1,2,136,-1,514,119,1,7150,1,2780,
0,2804,589,332.5,0,0,1,1,2,117,-1,296,133,1,6547,1,2513,
0,2036,303,227.5,0,0,1,1,2,111,-1,360,91,1,6254,1,2474,
0,5495,5613,235,0,0,1,1,2,105,-1,362,94,1,6314,1,2500,
0,4734,2203,352.5,0,0,1,1,2,96,-1,269,141,1,6399,1,2517,
0,3762,1380,262.5,0,0,1,1,2,129,-1,528,105,1,6416,1,2495,
0,1556,942,275,0,0,1,1,2,155,-1,494,110,1,6937,1,3237,
0,426,3389,202.5,0,0,1,1,2,170,-1,539,81,1,6498,1,2503,
0,1068,2425,335,0,0,1,1,2,172,-1,306,134,1,6228,1,2646,
0,656,719,265,0,0,1,1,2,123,-1,426,106,1,6225,1,3320,
0,1408,5754,332.5,0,0,1,1,2,99,-1,393,133,1,6334,1,2523,
0,241,4815,285,0,0,1,1,2,154,-1,677,114,1,6262,1,2706,
0,2429,5751,255,0,0,1,1,2,160,-1,301,102,1,6157,1,2494,
0,3890,481,292.5,0,0,1,1,2,97,-1,439,117,1,6119,1,2552,
0,3274,5632,285,0,0,1,1,2,106,-1,144,114,1,6637,1,2549,
0,573,5976,347.5,0,0,1,1,2,93,-1,272,139,1,6405,1,2484,
0,382,420,330,0,0,1,1,2,156,-1,313,132,1,6338,1,2545,
0,5590,5468,277.5,0,0,1,1,2,183,-1,370,111,1,6229,1,2531,
0,2624,3352,230,0,0,1,1,2,146,-1,353,92,1,6220,1,2427,
0,1200,4532,242.5,0,0,1,1,2,162,-1,628,97,1,6211,1,2480,
0,4294,1978,357.5,0,0,1,1,2,146,-1,452,143,1,6385,1,2470,
0,1921,4381,225,0,0,1,1,2,111,-1,211,90,1,6220,1,2455,
0,806,5251,330,0,0,1,1,2,161,-1,594,132,1,6331,1,2653,
0,4413,2567,287.5,0,0,1,1,2,75,-1,166,115,1,6263,1,2912,
0,5005,5006,240,0,0,1,1,2,121,-1,253,96,1,6335,1,2530,
0,1734,1787,295,0,0,1,1,2,144,-1,271,118,1,6162,1,2556,
0,4757,5977,245,0,0,1,1,2,173,-1,691,98,1,6251,1,2580,
