demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,MinCostDelay,MinDelayDelay
0,415,1996,247.5,0,0,1,1,2,87,-1,146,99,1,2477,1,618,
0,1703,166,282.5,0,0,1,1,2,100,-1,243,113,1,2306,1,641,
0,655,280,212.5,0,0,1,1,2,152,-1,475,85,1,2267,1,603,
0,1381,1202,367.5,0,0,1,1,2,94,-1,296,147,1,2263,1,581,
0,1030,1273,360,0,0,1,1,2,54,-1,334,144,1,2297,1,550,
0,907,560,210,0,0,1,1,2,225,-1,799,84,1,2266,1,604,
0,332,304,290,0,0,1,1,2,120,-1,566,116,1,2324,1,559,
0,419,457,295,0,0,1,1,2,116,-1,251,118,1,2296,1,591,
0,861,155,215,0,0,1,1,2,104,-1,207,86,1,2256,1,608,
0,1837,1996,180,0,0,1,1,2,272,-1,240,72,1,2264,1,622,
0,1782,940,272.5,0,0,1,1,2,59,-1,202,109,1,2269,1,585,
0,321,1089,175,0,0,1,1,2,123,-1,351,70,1,2258,1,564,
0,1380,260,225,0,0,1,1,2,130,-1,263,90,1,2262,1,567,
0,256,1191,312.5,0,0,1,1,2,181,-1,486,125,1,2263,1,551,
0,629,1643,222.5,0,0,1,1,2,110,-1,173,89,1,2261,1,565,
0,115,685,310,0,0,1,1,2,74,-1,175,124,1,2255,1,601,
0,161,1122,300,0,0,1,1,2,51,-1,247,120,1,2257,1,584,
0,965,1895,250,0,0,1,1,2,115,-1,257,100,1,2262,1,534,
0,324,347,385,0,0,1,1,2,117,-1,403,154,1,2267,1,609,
0,1520,1584,360,0,0,1,1,2,74,-1,286,144,1,2272,1,543,
0,1259,1852,227.5,0,0,1,1,2,140,-1,349,91,1,2303,1,572,
0,1888,30,140,0,0,1,1,2,188,-1,320,56,1,2267,1,565,
0,662,1102,227.5,0,0,1,1,2,196,-1,229,91,1,2292,1,583,
0,538,851,245,0,0,1,1,2,84,-1,215,98,1,2285,1,576,
0,1098,320,200,0,0,1,1,2,218,-1,434,80,1,2252,1,612,
